Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2023,Intercalated Disc (GO:0014704),1/31,0.5433583388350804,0.7756002094662036,0,0,1.3032797858099063,0.7949827525215867,CDH2
GO_Cellular_Component_2023,Synaptic Membrane (GO:0097060),1/31,0.5433583388350804,0.7756002094662036,0,0,1.3032797858099063,0.7949827525215867,SYDE1
GO_Cellular_Component_2023,Cytoplasmic Vesicle Lumen (GO:0060205),3/115,0.5500298433977507,0.778842258251215,0,0,1.0470730126728112,0.625922176070926,PRDX4;PKM;VCL
GO_Cellular_Component_2023,Lytic Vacuole Membrane (GO:0098852),7/287,0.5772847397990873,0.8109476106701464,0,0,0.9766768292682928,0.5366054426856459,MCOLN3;ANXA2;ANPEP;ANXA6;ENPP1;ATP11C;SLC39A14
GO_Cellular_Component_2023,Monoatomic Ion Channel Complex (GO:0034702),1/36,0.5976367686206209,0.8264195941082023,0,0,1.116810097532989,0.5749027014476435,CHRNA5
GO_Cellular_Component_2023,Supramolecular Fiber (GO:0099512),1/36,0.5976367686206209,0.8264195941082023,0,0,1.116810097532989,0.5749027014476435,MFAP5
GO_Cellular_Component_2023,Golgi Membrane (GO:0000139),10/427,0.6252082270109672,0.8537682989803205,0,0,0.9358893253495364,0.4395596275169846,GALNT5;CHPF2;CAV1;PDGFC;FAM20C;KDELR2;SGMS2;KDELR3;B2M;GALNT10
GO_Cellular_Component_2023,Keratin Filament (GO:0045095),1/39,0.627061462527919,0.8537682989803205,0,0,1.0284823504544494,0.4800037349897191,KRT80
GO_Cellular_Component_2023,cullin-RING Ubiquitin Ligase Complex (GO:0031461),4/174,0.6342678875032214,0.856987909069238,0,0,0.9188829471182411,0.4183525918620801,CDC20;UBE2C;CKS2;BUB1B
GO_Cellular_Component_2023,Clathrin-Coated Vesicle Membrane (GO:0030665),2/90,0.6607823296802989,0.8860490329804008,0,0,0.8877355039326871,0.367816159696543,TFRC;WNT5A
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),4/184,0.6772742125845124,0.9013348543417946,0,0,0.8673849607182941,0.3380017451623786,PRDX4;PKM;TIMP2;VCL
GO_Cellular_Component_2023,Heterochromatin (GO:0000792),1/49,0.7104894851601173,0.9241178392826463,0,0,0.8137968540829986,0.2781566849395034,HMGA2
GO_Cellular_Component_2023,Lysosome (GO:0005764),11/503,0.71379619254781,0.9241178392826463,0,0,0.8708974743435959,0.2936298782174998,MCOLN3;DRAM1;AKR1B10;ANXA2;ANPEP;ANXA6;BGN;ATP11C;ENPP1;SLC39A14;PCYOX1
GO_Cellular_Component_2023,Golgi Lumen (GO:0005796),2/100,0.716319041134743,0.9241178392826463,0,0,0.7967396214018807,0.2658159395887066,WNT5A;BGN
GO_Cellular_Component_2023,Multivesicular Body (GO:0005771),1/50,0.7177304776127647,0.9241178392826463,0,0,0.7971477747725596,0.26438295549376,STEAP3
GO_Cellular_Component_2023,Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116),1/52,0.7316747071553329,0.9241178392826463,0,0,0.7658083313646744,0.2392532667671588,CALR
GO_Cellular_Component_2023,Exocytic Vesicle Membrane (GO:0099501),1/53,0.7383868385846662,0.9241178392826463,0,0,0.7510426320667285,0.2277817823304471,MCTP2
GO_Cellular_Component_2023,Cell Projection Membrane (GO:0031253),2/105,0.7411058353222701,0.9241178392826463,0,0,0.7578675939129925,0.2270661014008529,CD36;SLC28A3
GO_Cellular_Component_2023,Synaptic Vesicle Membrane (GO:0030672),1/54,0.7449313935863037,0.9241178392826463,0,0,0.736834128968705,0.2169705015828215,MCTP2
GO_Cellular_Component_2023,Apical Junction Complex (GO:0043296),2/106,0.7458353683538244,0.9241178392826463,0,0,0.7505417118093174,0.220096648938199,SHROOM3;ACTG1
GO_Cellular_Component_2023,Azurophil Granule (GO:0042582),3/155,0.746603678064511,0.9241178392826463,0,0,0.7699358022071308,0.2249912453634009,GLIPR1;ANXA2;CKAP4
GO_Cellular_Component_2023,Late Endosome (GO:0005770),4/205,0.7557380385137742,0.9289280056731808,0,0,0.7759183878586864,0.2173040705217964,STEAP3;ANXA2;ANXA6;SLC39A14
GO_Cellular_Component_2023,Recycling Endosome (GO:0055037),3/159,0.7618825013614846,0.9300220878688468,0,0,0.7500387717121588,0.2039827441236889,TFRC;ATP11C;B2M
GO_Cellular_Component_2023,Vacuolar Membrane (GO:0005774),1/59,0.7752830853042475,0.939897986978437,0,0,0.6731408392189447,0.1713325486508593,ATP6V1B1
GO_Cellular_Component_2023,SCF Ubiquitin Ligase Complex (GO:0019005),1/61,0.7863891198039291,0.9468766952741188,0,0,0.6506358768406961,0.1563501081596268,CKS2
GO_Cellular_Component_2023,Acrosomal Vesicle (GO:0001669),1/64,0.802029442690977,0.9591838605155604,0,0,0.6195575954612099,0.1366805764792276,KNL1
GO_Cellular_Component_2023,Vesicle Membrane (GO:0012506),1/69,0.8255979685294595,0.9745638186746572,0,0,0.5738542404913772,0.1099776415250301,ENTPD7
GO_Cellular_Component_2023,Recycling Endosome Membrane (GO:0055038),1/70,0.8299643219162436,0.9745638186746572,0,0,0.5655084104534078,0.1053952528486943,B2M
GO_Cellular_Component_2023,Peroxisome (GO:0005777),2/129,0.8357058949233377,0.9745638186746572,0,0,0.6138880527258036,0.1101797241365193,VIM;DDR2
GO_Cellular_Component_2023,Motile Cilium (GO:0031514),1/73,0.8424195720747036,0.9745638186746572,0,0,0.5418618920124945,0.0929168975660685,ANXA1
GO_Cellular_Component_2023,Small-Subunit Processome (GO:0032040),1/73,0.8424195720747036,0.9745638186746572,0,0,0.5418618920124945,0.0929168975660685,IGF2BP3
GO_Cellular_Component_2023,Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234),1/77,0.8576215973148825,0.9778632342049256,0,0,0.5132371591629676,0.0788292785679761,STAC
GO_Cellular_Component_2023,Clathrin-Coated Vesicle (GO:0030136),1/78,0.8611876242314175,0.9778632342049256,0,0,0.5065456631721692,0.0756996447679985,CEMIP
GO_Cellular_Component_2023,Autophagosome (GO:0005776),1/83,0.8777242858210957,0.9778632342049256,0,0,0.4755362915074934,0.0620207555824254,RAB23
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),15/780,0.8804673925567532,0.9778632342049256,0,0,0.7590341921892724,0.0966268626608956,PLK4;TOP2A;CDKN1A;STAT1;HJURP;HMGA2;MCM10;P3H4;CDC6;PIMREG;WEE1;LTB4R2;BIRC5;IGF2BP3;SPC24
GO_Cellular_Component_2023,Mitochondrial Matrix (GO:0005759),6/355,0.8806942873932259,0.9778632342049256,0,0,0.6678716936829074,0.0848495720732256,ARHGAP11B;CCNB1;MTHFD2;CDK1;TK1;ALDH1L2
GO_Cellular_Component_2023,Early Endosome (GO:0005769),5/307,0.8841436242285481,0.9778632342049256,0,0,0.6434498753250931,0.0792316885801515,ANXA1;VCAM1;CAV1;B2M;SLC39A14
GO_Cellular_Component_2023,Lysosomal Lumen (GO:0043202),1/86,0.8866867338848907,0.9778632342049256,0,0,0.458681785967399,0.0551626925295806,BGN
GO_Cellular_Component_2023,Neuron Projection (GO:0043005),10/557,0.891997426406471,0.9778632342049256,0,0,0.7086057805542783,0.0809879942636397,TGFB2;TENM3;CDH2;CHRNA5;STAT1;PALLD;NEXN;VIM;MYPN;ZWINT
GO_Cellular_Component_2023,Azurophil Granule Lumen (GO:0035578),1/89,0.8949934685943387,0.9778632342049256,0,0,0.4429764512595838,0.0491433017981044,ANXA2
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),117/5175,0.9052373470025814,0.9797641696040302,0,0,0.8745831081962326,0.0870718393532139,SPARC;TFRC;MAP3K7CL;LOXL3;AHR;ACTB;ACTG1;CCND1;CREB3L1;CHEK1;RCC1;PITX1;PDGFRB;PDGFRA;OSR2;APLP2;P3H2;P3H4;KNL1;ESCO2;CDC25C;CDC25A;RUNX1;ADAM19;SPOCD1;DEPDC1B;NEIL3;PADI3;KDELR2;TRIB3;KDELR3;PFN1;PPIB;PRR11;AJUBA;ASF1B;PPIC;CDCA2;NCAPG;TWIST1;STC1;HSP90B1;RAD51AP1;CCNB1;PRDX4;ORC1;PMAIP1;CLSPN;TFAP2A;TFAP2C;NIBAN2;DDIAS;UBE2C;XRCC2;HMGA2;NR2F2;CDC6;NDC80;FOSL1;FAM111B;KIF18B;P4HA1;RAET1G;CDK2;CDK1;NABP1;ANXA2P2;CALR;TOP2A;CDKN1A;BNC2;TGFB1I1;NCAPG2;MCM10;BRCA2;PRSS23;MYPN;SIX4;PBK;TEAD1;CLIC1;NKX3-2;KLF10;TCF19;TEAD4;ANXA1;ANXA2;PAWR;TENT5C;IGFN1;UGDH;PKM;PALLD;DEPDC1;BIRC5;VGLL3;YAP1;SAMD9;SYNPO2;TTK;CENPA;AURKA;GANAB;IGF2BP1;IGF2BP3;IGF2BP2;HES2;BUB1;SVIL;STAT1;TICRR;CENPE;CENPF;WEE1;AXL;TACC3;CDKN3
GO_Cellular_Component_2023,Vacuolar Lumen (GO:0005775),2/161,0.9132495694512416,0.9797641696040302,0,0,0.4895283651595105,0.0444227825140667,ANXA2;BGN
GO_Cellular_Component_2023,Nucleus (GO:0005634),100/4487,0.9133394801393502,0.9797641696040302,0,0,0.8634533678623274,0.078270008502224,MAP3K7CL;LOXL3;AHR;ACTB;ACTG1;CCND1;CREB3L1;CHEK1;RCC1;PITX1;PDGFRB;PDGFRA;OSR2;APLP2;KNL1;ESCO2;CDC25C;CDC25A;RUNX1;ADAM19;SPOCD1;DEPDC1B;NEIL3;TRIB3;PFN1;PPIB;PRR11;AJUBA;ASF1B;CDCA2;NCAPG;TWIST1;STC1;HSP90B1;RAD51AP1;CCNB1;PRDX4;ORC1;PMAIP1;CLSPN;TFAP2A;TFAP2C;NIBAN2;DDIAS;UBE2C;HMGA2;NR2F2;CDC6;NDC80;FOSL1;FAM111B;KIF18B;CDK2;CDK1;NABP1;ANXA2P2;CALR;TOP2A;CDKN1A;BNC2;NCAPG2;MCM10;BRCA2;PRSS23;MYPN;SIX4;PBK;TEAD1;CLIC1;NKX3-2;KLF10;TCF19;TEAD4;ANXA1;ANXA2;PAWR;TENT5C;IGFN1;UGDH;PKM;PALLD;DEPDC1;BIRC5;VGLL3;YAP1;SYNPO2;TTK;CENPA;AURKA;IGF2BP1;IGF2BP3;IGF2BP2;HES2;SVIL;STAT1;TICRR;CENPE;CENPF;WEE1;CDKN3
GO_Cellular_Component_2023,Lytic Vacuole (GO:0000323),3/223,0.9192966840215588,0.9802139341675656,0,0,0.5300861436950146,0.0446048275292333,AKR1B10;DRAM1;PCYOX1
GO_Cellular_Component_2023,Nuclear Membrane (GO:0031965),3/227,0.9249137348450612,0.9802977908238076,0,0,0.5205123127880185,0.0406284873067195,CENPF;CEMIP;MRGPRF
GO_Cellular_Component_2023,trans-Golgi Network (GO:0005802),3/241,0.9418681478162876,0.9923253700207316,0,0,0.4895381539712659,0.0293184325384751,POSTN;ATP8B1;TGFBI
GO_Cellular_Component_2023,Nucleolus (GO:0005730),13/771,0.9506762094375144,0.9956786335528998,0,0,0.6614194816334951,0.0334557536670794,PLK4;TOP2A;CDKN1A;STAT1;HJURP;MCM10;P3H4;CDC6;PIMREG;WEE1;LTB4R2;IGF2BP3;SPC24
GO_Cellular_Component_2023,Cytoplasmic Side Of Plasma Membrane (GO:0009898),1/124,0.9568384649620876,0.9962376958722912,0,0,0.3163548502954909,0.0139577958361638,STAC
GO_Cellular_Component_2023,Asymmetric Synapse (GO:0032279),1/133,0.9656679008740844,0.9973086833905034,0,0,0.2946482901302178,0.0102936239920838,CDH2
GO_Cellular_Component_2023,Mitochondrial Outer Membrane (GO:0005741),1/151,0.9782841887483212,0.9973086833905034,0,0,0.25904953145917,0.0056874504971026,PMAIP1
GO_Cellular_Component_2023,Postsynaptic Density (GO:0014069),1/151,0.9782841887483212,0.9973086833905034,0,0,0.25904953145917,0.0056874504971026,CDH2
GO_Cellular_Component_2023,Organelle Outer Membrane (GO:0031968),1/170,0.9866151147935012,0.9973086833905034,0,0,0.2296998645469452,0.003095267743634,PMAIP1
GO_Cellular_Component_2023,Cilium (GO:0005929),2/257,0.98888232037224,0.9973086833905034,0,0,0.3037203613839902,0.0033955763101082,PDGFRA;ANXA1
GO_Cellular_Component_2023,Dendrite (GO:0030425),2/270,0.991674171054964,0.9973086833905034,0,0,0.2887924562299168,0.0024145019623789,STAT1;ZWINT
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),1/540,0.9999953384958364,0.9999953384958364,0,0,0.0706424957715835,3.293010556911478e-07,PMAIP1
